0.0,708.0,1062.0,82.0
0.1,708.0,1062.0,82.0
0.2,708.0,1062.0,82.0
0.30000000000000004,708.0,1062.0,82.0
0.4,708.0,1062.0,82.0
0.5,708.0,1062.0,82.0
0.6,708.0,1062.0,82.0
0.7,716.0,1074.0,82.0
0.7999999999999999,716.0,1074.0,81.0
0.8999999999999999,712.0,1068.0,80.0
0.9999999999999999,716.0,1074.0,79.0
1.0999999999999999,716.0,1074.0,78.0
1.2,720.0,1080.0,77.0
1.3,720.0,1080.0,76.0
1.4000000000000001,724.0,1086.0,76.0
1.5000000000000002,732.0,1098.0,75.0
1.6000000000000003,740.0,1110.0,75.0
1.7000000000000004,740.0,1110.0,74.0
1.8000000000000005,744.0,1116.0,73.0
1.9000000000000006,744.0,1116.0,72.0
2.0000000000000004,752.0,1128.0,72.0
2.1000000000000005,756.0,1134.0,71.0
2.2000000000000006,784.0,1176.0,71.0
2.3000000000000007,784.0,1176.0,71.0
2.400000000000001,780.0,1170.0,70.0
2.500000000000001,792.0,1188.0,70.0
2.600000000000001,788.0,1182.0,69.0
2.700000000000001,788.0,1182.0,68.0
2.800000000000001,796.0,1194.0,68.0
2.9000000000000012,800.0,1200.0,67.0
3.0000000000000013,800.0,1200.0,66.0
3.1000000000000014,808.0,1212.0,66.0
3.2000000000000015,840.0,1260.0,66.0
3.3000000000000016,840.0,1260.0,66.0
3.4000000000000017,832.0,1248.0,65.0
3.5000000000000018,844.0,1266.0,65.0
3.600000000000002,844.0,1266.0,64.0
3.700000000000002,852.0,1278.0,64.0
3.800000000000002,852.0,1278.0,63.0
3.900000000000002,860.0,1290.0,63.0
4.000000000000002,860.0,1290.0,62.0
4.100000000000001,864.0,1296.0,61.0
4.200000000000001,876.0,1314.0,61.0
4.300000000000001,904.0,1356.0,61.0
4.4,904.0,1356.0,61.0
4.5,904.0,1356.0,61.0
4.6,908.0,1362.0,61.0
4.699999999999999,912.0,1368.0,60.0
4.799999999999999,920.0,1380.0,60.0
4.899999999999999,920.0,1380.0,59.0
4.999999999999998,928.0,1392.0,59.0
5.099999999999998,928.0,1392.0,58.0
5.1999999999999975,944.0,1416.0,58.0
5.299999999999997,944.0,1416.0,57.0
5.399999999999997,952.0,1428.0,57.0
5.4999999999999964,984.0,1476.0,57.0
5.599999999999996,984.0,1476.0,57.0
5.699999999999996,984.0,1476.0,57.0
5.799999999999995,984.0,1476.0,57.0
5.899999999999995,996.0,1494.0,57.0
5.999999999999995,992.0,1488.0,56.0
6.099999999999994,1008.0,1512.0,56.0
6.199999999999994,1008.0,1512.0,55.0
6.299999999999994,1016.0,1524.0,55.0
6.399999999999993,1020.0,1530.0,54.0
6.499999999999993,1024.0,1536.0,54.0
6.5999999999999925,1028.0,1542.0,53.0
6.699999999999992,1036.0,1554.0,53.0
6.799999999999992,1080.0,1620.0,53.0
6.8999999999999915,1080.0,1620.0,53.0
6.999999999999991,1080.0,1620.0,53.0
7.099999999999991,1080.0,1620.0,53.0
7.19999999999999,1080.0,1620.0,53.0
7.29999999999999,1088.0,1632.0,53.0
7.39999999999999,1092.0,1638.0,52.0
7.499999999999989,1100.0,1650.0,52.0
7.599999999999989,1100.0,1650.0,51.0
7.699999999999989,1108.0,1662.0,51.0
7.799999999999988,1116.0,1674.0,51.0
7.899999999999988,1124.0,1686.0,50.0
7.999999999999988,1132.0,1698.0,50.0
8.099999999999987,1136.0,1704.0,49.0
8.199999999999987,1144.0,1716.0,49.0
8.299999999999986,1148.0,1722.0,49.0
8.399999999999986,1184.0,1776.0,49.0
8.499999999999986,1184.0,1776.0,49.0
8.599999999999985,1184.0,1776.0,49.0
8.699999999999985,1184.0,1776.0,49.0
8.799999999999985,1188.0,1782.0,49.0
8.899999999999984,1204.0,1806.0,49.0
8.999999999999984,1204.0,1806.0,48.0
9.099999999999984,1212.0,1818.0,48.0
9.199999999999983,1220.0,1830.0,48.0
9.299999999999983,1224.0,1836.0,47.0
9.399999999999983,1232.0,1848.0,47.0
9.499999999999982,1236.0,1854.0,46.0
9.599999999999982,1244.0,1866.0,46.0
9.699999999999982,1252.0,1878.0,46.0
9.799999999999981,1312.0,1968.0,46.0
9.89999999999998,1312.0,1968.0,46.0
9.99999999999998,1312.0,1968.0,46.0
10.09999999999998,1312.0,1968.0,46.0
10.19999999999998,1312.0,1968.0,46.0
10.29999999999998,1312.0,1968.0,46.0
10.399999999999979,1312.0,1968.0,46.0
10.499999999999979,1316.0,1974.0,45.0
10.599999999999978,1324.0,1986.0,45.0
10.699999999999978,1332.0,1998.0,45.0
10.799999999999978,-1.0,-1.0,91.0
10.899999999999977,-1.0,-1.0,91.0
10.999999999999977,-1.0,-1.0,91.0
11.099999999999977,-1.0,-1.0,91.0
11.199999999999976,-1.0,-1.0,91.0
11.299999999999976,-1.0,-1.0,91.0
11.399999999999975,-1.0,-1.0,91.0
11.499999999999975,-1.0,-1.0,91.0
11.599999999999975,-1.0,-1.0,91.0
11.699999999999974,-1.0,-1.0,91.0
11.799999999999974,-1.0,-1.0,91.0
11.899999999999974,-1.0,-1.0,91.0
11.999999999999973,-1.0,-1.0,91.0
12.099999999999973,-1.0,-1.0,91.0
